reference_sample_id,data_origin,source_row_index,source_resample_occurrence,case,episode,seed,failed_count,failed_defender_ids,failed_target_indices,interception_success,all_active_defenders_hit,cooperative_success,targets_covered,active_defenders_hit,E_co_time_s,E_n_g,E_miss_m,E_t_s,simulated_time_s,sensor_delay_ms,position_noise_std_m,velocity_noise_std_mps,command_lag_ms
498,synthetic_balanced_empirical_resample,57,7,case1,62,89062,2,10;19,2;3,1,1,1,8,18,0.012152777777777679,0.2214850031536176,1.6132838241670733,35.00000000000015,35.0,50.0,3.0,0.3,250.0
499,synthetic_balanced_empirical_resample,46,8,case1,50,89050,2,11;15,3;7,1,1,1,8,18,0.011458333333333348,0.298580169153551,1.7940277778239004,33.150000000000254,33.15,50.0,3.0,0.3,250.0
500,synthetic_balanced_empirical_resample,13,5,case1,13,89013,2,5;17,5;1,1,1,1,8,18,0.014583333333333245,0.2546396537879738,1.5949515062183344,37.10000000000003,37.1,50.0,3.0,0.3,250.0
501,synthetic_balanced_empirical_resample,10,6,case1,10,89010,2,7;19,7;3,1,1,1,8,18,0.011805555555555477,0.26688340720653303,1.4905559294734867,33.10000000000026,33.1,50.0,3.0,0.3,250.0
502,synthetic_balanced_empirical_resample,20,8,case1,20,89020,2,2;18,2;2,1,1,1,8,18,0.00868055555555558,0.2515263986495112,1.3144804821408473,34.700000000000166,34.7,50.0,3.0,0.3,250.0
503,synthetic_balanced_empirical_resample,48,4,case1,53,89053,2,1;3,1;3,1,1,1,8,18,0.008680555555555433,0.24795969697072165,1.6344830231031653,33.10000000000026,33.1,50.0,3.0,0.3,250.0
504,synthetic_balanced_empirical_resample,72,5,case1,79,89079,2,9;11,1;3,1,1,1,8,18,0.011805555555555477,0.2593805847892985,1.7722146825326954,33.150000000000254,33.15,50.0,3.0,0.3,250.0
505,synthetic_balanced_empirical_resample,78,6,case1,86,89086,2,12;16,4;0,1,1,1,8,18,0.008680555555555433,0.3073655236542616,1.5438695106656213,33.95000000000021,33.95,50.0,3.0,0.3,250.0
506,synthetic_balanced_empirical_resample,33,8,case1,37,89037,2,11;16,3;0,1,1,1,8,18,0.012152777777777754,0.306617990699167,1.6704570165035166,33.150000000000254,33.15,50.0,3.0,0.3,250.0
507,synthetic_balanced_empirical_resample,71,4,case1,78,89078,2,0;17,0;1,1,1,1,8,18,0.011805555555555255,0.2115047496921926,1.7587838338544537,33.150000000000254,33.15,50.0,3.0,0.3,250.0
508,synthetic_balanced_empirical_resample,29,6,case1,32,89032,2,1;18,1;2,1,0,0,8,17,0.011805555555555403,0.21547314459189665,1.7958364022661868,33.40000000000024,75.0,50.0,3.0,0.3,250.0
509,synthetic_balanced_empirical_resample,36,6,case1,40,89040,2,7;16,7;0,1,1,1,8,18,0.008680555555555433,0.285397596794596,1.5018563331361945,33.10000000000026,33.1,50.0,3.0,0.3,250.0
510,synthetic_balanced_empirical_resample,66,5,case1,73,89073,2,4;9,4;1,1,1,1,8,18,0.014583333333333023,0.22760547468858364,1.706299628670782,33.150000000000254,33.15,50.0,3.0,0.3,250.0
511,synthetic_balanced_empirical_resample,90,4,case1,98,89098,2,12;17,4;1,1,1,1,8,18,0.014583333333333245,0.235816236693533,1.4975758854284893,33.650000000000226,33.65,50.0,3.0,0.3,250.0
512,synthetic_balanced_empirical_resample,14,6,case1,14,89014,2,12;15,4;7,1,1,1,8,18,0.0114583333333332,0.22385955599283014,1.5873335104551465,34.000000000000206,34.0,50.0,3.0,0.3,250.0
513,synthetic_balanced_empirical_resample,88,8,case1,96,89096,2,2;7,2;7,1,1,1,8,18,0.00868055555555558,0.30055440747766704,1.7878149846168578,33.35000000000024,33.35,50.0,3.0,0.3,250.0
514,synthetic_balanced_empirical_resample,40,3,case1,44,89044,2,6;10,6;2,1,1,1,8,18,0.01180555555555518,0.2679307424761045,1.6848076602507907,35.00000000000015,35.0,50.0,3.0,0.3,250.0
515,synthetic_balanced_empirical_resample,14,7,case1,14,89014,2,12;15,4;7,1,1,1,8,18,0.0114583333333332,0.22385955599283014,1.5873335104551465,34.000000000000206,34.0,50.0,3.0,0.3,250.0
516,synthetic_balanced_empirical_resample,83,3,case1,91,89091,2,2;12,2;4,1,1,1,8,18,0.00868055555555558,0.23348805210402093,1.7320683520787223,34.30000000000019,34.300000000000004,50.0,3.0,0.3,250.0
517,synthetic_balanced_empirical_resample,26,6,case1,28,89028,2,3;5,3;5,1,1,1,8,18,0.008680555555555433,0.2524850726770209,1.664697271355655,34.80000000000016,34.800000000000004,50.0,3.0,0.3,250.0
518,synthetic_balanced_empirical_resample,44,5,case1,48,89048,2,10;14,2;6,1,1,1,8,18,0.01180555555555518,0.36744558217605594,1.5563435107232424,35.00000000000015,35.0,50.0,3.0,0.3,250.0
519,synthetic_balanced_empirical_resample,51,5,case1,56,89056,2,0;2,0;2,1,0,0,8,17,0.005902777777777812,0.24028314845048873,1.7402353639758736,33.35000000000024,75.0,50.0,3.0,0.3,250.0
520,synthetic_balanced_empirical_resample,39,6,case1,43,89043,2,7;14,7;6,1,1,1,8,18,0.008333333333333156,0.2714070664990396,1.3863294723593231,33.10000000000026,33.1,50.0,3.0,0.3,250.0
521,synthetic_balanced_empirical_resample,45,5,case1,49,89049,2,8;18,0;2,1,1,1,8,18,0.012152777777777457,0.2596344574280118,1.730093399338582,33.40000000000024,33.4,50.0,3.0,0.3,250.0
522,synthetic_balanced_empirical_resample,13,6,case1,13,89013,2,5;17,5;1,1,1,1,8,18,0.014583333333333245,0.2546396537879738,1.5949515062183344,37.10000000000003,37.1,50.0,3.0,0.3,250.0
523,synthetic_balanced_empirical_resample,13,7,case1,13,89013,2,5;17,5;1,1,1,1,8,18,0.014583333333333245,0.2546396537879738,1.5949515062183344,37.10000000000003,37.1,50.0,3.0,0.3,250.0
524,synthetic_balanced_empirical_resample,6,8,case1,6,89006,2,3;9,3;1,1,0,0,8,17,0.011805555555555255,0.3965666453142991,1.7804857195248858,33.10000000000026,75.0,50.0,3.0,0.3,250.0
525,synthetic_balanced_empirical_resample,34,5,case1,38,89038,2,10;15,2;7,1,1,1,8,18,0.011805555555555403,0.17986658311143056,1.830476720108963,35.00000000000015,35.0,50.0,3.0,0.3,250.0
526,synthetic_balanced_empirical_resample,50,4,case1,55,89055,2,6;17,6;1,1,1,1,8,18,0.0114583333333332,0.2750035245396902,1.6938605658203243,33.10000000000026,33.1,50.0,3.0,0.3,250.0
527,synthetic_balanced_empirical_resample,52,6,case1,57,89057,2,9;10,1;2,1,1,1,8,18,0.01805555555555527,0.25495889571026753,1.7441702206721084,35.00000000000015,35.0,50.0,3.0,0.3,250.0
528,synthetic_balanced_empirical_resample,83,4,case1,91,89091,2,2;12,2;4,1,1,1,8,18,0.00868055555555558,0.23348805210402093,1.7320683520787223,34.30000000000019,34.300000000000004,50.0,3.0,0.3,250.0
529,synthetic_balanced_empirical_resample,5,6,case1,5,89005,2,10;15,2;7,1,1,1,8,18,0.014583333333333318,0.3551089081613883,1.7134790573136733,35.00000000000015,35.0,50.0,3.0,0.3,250.0
530,synthetic_balanced_empirical_resample,45,6,case1,49,89049,2,8;18,0;2,1,1,1,8,18,0.012152777777777457,0.2596344574280118,1.730093399338582,33.40000000000024,33.4,50.0,3.0,0.3,250.0
531,synthetic_balanced_empirical_resample,11,6,case1,11,89011,2,4;17,4;1,1,1,1,8,18,0.014583333333333245,0.25924597299096824,1.7257492115797612,33.10000000000026,33.1,50.0,3.0,0.3,250.0
532,synthetic_balanced_empirical_resample,78,7,case1,86,89086,2,12;16,4;0,1,1,1,8,18,0.008680555555555433,0.3073655236542616,1.5438695106656213,33.95000000000021,33.95,50.0,3.0,0.3,250.0
533,synthetic_balanced_empirical_resample,85,5,case1,93,89093,2,11;15,3;7,1,1,1,8,18,0.011805555555555477,0.21380930148974253,1.8172182741210983,33.150000000000254,33.15,50.0,3.0,0.3,250.0
534,synthetic_balanced_empirical_resample,5,7,case1,5,89005,2,10;15,2;7,1,1,1,8,18,0.014583333333333318,0.3551089081613883,1.7134790573136733,35.00000000000015,35.0,50.0,3.0,0.3,250.0
535,synthetic_balanced_empirical_resample,14,8,case1,14,89014,2,12;15,4;7,1,1,1,8,18,0.0114583333333332,0.22385955599283014,1.5873335104551465,34.000000000000206,34.0,50.0,3.0,0.3,250.0
536,synthetic_balanced_empirical_resample,85,6,case1,93,89093,2,11;15,3;7,1,1,1,8,18,0.011805555555555477,0.21380930148974253,1.8172182741210983,33.150000000000254,33.15,50.0,3.0,0.3,250.0
537,synthetic_balanced_empirical_resample,73,7,case1,80,89080,2,1;4,1;4,1,1,1,8,18,0.014583333333333245,0.32771360296366014,1.6581558445969296,33.10000000000026,33.1,50.0,3.0,0.3,250.0
538,synthetic_balanced_empirical_resample,78,8,case1,86,89086,2,12;16,4;0,1,1,1,8,18,0.008680555555555433,0.3073655236542616,1.5438695106656213,33.95000000000021,33.95,50.0,3.0,0.3,250.0
539,synthetic_balanced_empirical_resample,51,6,case1,56,89056,2,0;2,0;2,1,0,0,8,17,0.005902777777777812,0.24028314845048873,1.7402353639758736,33.35000000000024,75.0,50.0,3.0,0.3,250.0
540,synthetic_balanced_empirical_resample,9,7,case1,9,89009,2,1;14,1;6,1,1,1,8,18,0.011458333333332979,0.22495098971959945,1.571125497436433,33.10000000000026,33.1,50.0,3.0,0.3,250.0
541,synthetic_balanced_empirical_resample,44,6,case1,48,89048,2,10;14,2;6,1,1,1,8,18,0.01180555555555518,0.36744558217605594,1.5563435107232424,35.00000000000015,35.0,50.0,3.0,0.3,250.0
542,synthetic_balanced_empirical_resample,73,8,case1,80,89080,2,1;4,1;4,1,1,1,8,18,0.014583333333333245,0.32771360296366014,1.6581558445969296,33.10000000000026,33.1,50.0,3.0,0.3,250.0
543,synthetic_balanced_empirical_resample,27,5,case1,29,89029,2,4;13,4;5,1,1,1,8,18,0.0114583333333332,0.2903549782855269,1.7309498516820714,34.40000000000018,34.4,50.0,3.0,0.3,250.0
544,synthetic_balanced_empirical_resample,64,6,case1,71,89071,2,6;15,6;7,1,1,1,8,18,0.008333333333333156,0.255204427025709,1.6988801831965166,33.10000000000026,33.1,50.0,3.0,0.3,250.0
545,synthetic_balanced_empirical_resample,85,7,case1,93,89093,2,11;15,3;7,1,1,1,8,18,0.011805555555555477,0.21380930148974253,1.8172182741210983,33.150000000000254,33.15,50.0,3.0,0.3,250.0
546,synthetic_balanced_empirical_resample,15,6,case1,15,89015,2,1;4,1;4,1,1,1,8,18,0.014583333333333023,0.18194690747653963,1.6073017997402594,33.150000000000254,33.15,50.0,3.0,0.3,250.0
547,synthetic_balanced_empirical_resample,32,3,case1,35,89035,2,11;12,3;4,1,1,1,8,18,0.008680555555555433,0.317730768346019,1.6991338701612406,33.70000000000022,33.7,50.0,3.0,0.3,250.0
548,synthetic_balanced_empirical_resample,14,9,case1,14,89014,2,12;15,4;7,1,1,1,8,18,0.0114583333333332,0.22385955599283014,1.5873335104551465,34.000000000000206,34.0,50.0,3.0,0.3,250.0
549,synthetic_balanced_empirical_resample,15,7,case1,15,89015,2,1;4,1;4,1,1,1,8,18,0.014583333333333023,0.18194690747653963,1.6073017997402594,33.150000000000254,33.15,50.0,3.0,0.3,250.0
550,synthetic_balanced_empirical_resample,73,9,case1,80,89080,2,1;4,1;4,1,1,1,8,18,0.014583333333333245,0.32771360296366014,1.6581558445969296,33.10000000000026,33.1,50.0,3.0,0.3,250.0
551,synthetic_balanced_empirical_resample,79,5,case1,87,89087,2,10;13,2;5,1,1,1,8,18,0.011805555555555403,0.25718323663470355,1.4997332120171314,35.00000000000015,35.0,50.0,3.0,0.3,250.0
552,synthetic_balanced_empirical_resample,43,6,case1,47,89047,2,8;14,0;6,1,1,1,8,18,0.011805555555555255,0.21927155318637448,1.732388840236551,33.150000000000254,33.15,50.0,3.0,0.3,250.0
553,synthetic_balanced_empirical_resample,8,3,case1,8,89008,2,1;12,1;4,1,1,1,8,18,0.0114583333333332,0.28610148149120496,1.5318244215237664,34.25000000000019,34.25,50.0,3.0,0.3,250.0
554,synthetic_balanced_empirical_resample,18,6,case1,18,89018,2,10;12,2;4,1,1,1,8,18,0.011805555555555403,0.3094811108555522,1.5203957943081818,35.00000000000015,35.0,50.0,3.0,0.3,250.0
555,synthetic_balanced_empirical_resample,44,7,case1,48,89048,2,10;14,2;6,1,1,1,8,18,0.01180555555555518,0.36744558217605594,1.5563435107232424,35.00000000000015,35.0,50.0,3.0,0.3,250.0
556,synthetic_balanced_empirical_resample,44,8,case1,48,89048,2,10;14,2;6,1,1,1,8,18,0.01180555555555518,0.36744558217605594,1.5563435107232424,35.00000000000015,35.0,50.0,3.0,0.3,250.0
557,synthetic_balanced_empirical_resample,30,7,case1,33,89033,2,10;12,2;4,1,1,1,8,18,0.014583333333333318,0.24731968420010758,1.3859577637181972,35.00000000000015,35.0,50.0,3.0,0.3,250.0
558,synthetic_balanced_empirical_resample,48,5,case1,53,89053,2,1;3,1;3,1,1,1,8,18,0.008680555555555433,0.24795969697072165,1.6344830231031653,33.10000000000026,33.1,50.0,3.0,0.3,250.0
559,synthetic_balanced_empirical_resample,42,7,case1,46,89046,2,7;13,7;5,1,0,0,8,16,0.011805555555555477,0.2904393485930362,1.8667153398685044,34.60000000000017,75.0,50.0,3.0,0.3,250.0
560,synthetic_balanced_empirical_resample,59,5,case1,66,89066,2,6;19,6;3,1,0,0,8,17,0.011805555555555477,0.15225488857409497,1.468441759967038,33.150000000000254,75.0,50.0,3.0,0.3,250.0
561,synthetic_balanced_empirical_resample,88,9,case1,96,89096,2,2;7,2;7,1,1,1,8,18,0.00868055555555558,0.30055440747766704,1.7878149846168578,33.35000000000024,33.35,50.0,3.0,0.3,250.0
562,synthetic_balanced_empirical_resample,35,6,case1,39,89039,2,9;10,1;2,1,1,1,8,18,0.011805555555555403,0.21579332390542275,1.6618758912921372,35.00000000000015,35.0,50.0,3.0,0.3,250.0
563,synthetic_balanced_empirical_resample,67,7,case1,74,89074,2,6;16,6;0,1,1,1,8,18,0.005555555555555388,0.2963329893109403,1.6533562028429047,33.10000000000026,33.1,50.0,3.0,0.3,250.0
564,synthetic_balanced_empirical_resample,19,5,case1,19,89019,2,15;18,7;2,1,1,1,8,18,0.00868055555555558,0.23103119578273112,1.6843132836805483,33.40000000000024,33.4,50.0,3.0,0.3,250.0
565,synthetic_balanced_empirical_resample,46,9,case1,50,89050,2,11;15,3;7,1,1,1,8,18,0.011458333333333348,0.298580169153551,1.7940277778239004,33.150000000000254,33.15,50.0,3.0,0.3,250.0
566,synthetic_balanced_empirical_resample,5,8,case1,5,89005,2,10;15,2;7,1,1,1,8,18,0.014583333333333318,0.3551089081613883,1.7134790573136733,35.00000000000015,35.0,50.0,3.0,0.3,250.0
567,synthetic_balanced_empirical_resample,90,5,case1,98,89098,2,12;17,4;1,1,1,1,8,18,0.014583333333333245,0.235816236693533,1.4975758854284893,33.650000000000226,33.65,50.0,3.0,0.3,250.0
568,synthetic_balanced_empirical_resample,51,7,case1,56,89056,2,0;2,0;2,1,0,0,8,17,0.005902777777777812,0.24028314845048873,1.7402353639758736,33.35000000000024,75.0,50.0,3.0,0.3,250.0
569,synthetic_balanced_empirical_resample,28,5,case1,31,89031,2,2;10,2;2,1,1,1,8,18,0.014583333333333318,0.20240079125202676,1.7595279091600324,35.9000000000001,35.9,50.0,3.0,0.3,250.0
570,synthetic_balanced_empirical_resample,40,4,case1,44,89044,2,6;10,6;2,1,1,1,8,18,0.01180555555555518,0.2679307424761045,1.6848076602507907,35.00000000000015,35.0,50.0,3.0,0.3,250.0
571,synthetic_balanced_empirical_resample,87,7,case1,95,89095,2,5;14,5;6,1,1,1,8,18,0.008333333333333156,0.2879613167160864,1.8545260159057877,37.40000000000001,37.4,50.0,3.0,0.3,250.0
572,synthetic_balanced_empirical_resample,4,5,case1,4,89004,2,2;13,2;5,1,1,1,8,18,0.011458333333333496,0.26271418760485715,1.8115164187251827,34.45000000000018,34.45,50.0,3.0,0.3,250.0
573,synthetic_balanced_empirical_resample,1,6,case1,1,89001,2,10;18,2;2,1,1,1,8,18,0.00868055555555558,0.3132981942747487,1.652638372368254,35.950000000000095,35.95,50.0,3.0,0.3,250.0
574,synthetic_balanced_empirical_resample,83,5,case1,91,89091,2,2;12,2;4,1,1,1,8,18,0.00868055555555558,0.23348805210402093,1.7320683520787223,34.30000000000019,34.300000000000004,50.0,3.0,0.3,250.0
575,synthetic_balanced_empirical_resample,72,6,case1,79,89079,2,9;11,1;3,1,1,1,8,18,0.011805555555555477,0.2593805847892985,1.7722146825326954,33.150000000000254,33.15,50.0,3.0,0.3,250.0
576,synthetic_balanced_empirical_resample,3,6,case1,3,89003,2,4;15,4;7,1,1,1,8,18,0.0114583333333332,0.25593676605084714,1.6912486082110236,33.10000000000026,33.1,50.0,3.0,0.3,250.0
577,synthetic_balanced_empirical_resample,85,8,case1,93,89093,2,11;15,3;7,1,1,1,8,18,0.011805555555555477,0.21380930148974253,1.8172182741210983,33.150000000000254,33.15,50.0,3.0,0.3,250.0
578,synthetic_balanced_empirical_resample,86,5,case1,94,89094,2,7;18,7;2,1,1,1,8,18,0.00868055555555558,0.33822711134257205,1.5922602733703575,33.40000000000024,33.4,50.0,3.0,0.3,250.0
579,synthetic_balanced_empirical_resample,2,7,case1,2,89002,2,9;11,1;3,1,1,1,8,18,0.011805555555555477,0.2094534142926686,1.6175158725804908,33.10000000000026,33.1,50.0,3.0,0.3,250.0
580,synthetic_balanced_empirical_resample,34,6,case1,38,89038,2,10;15,2;7,1,1,1,8,18,0.011805555555555403,0.17986658311143056,1.830476720108963,35.00000000000015,35.0,50.0,3.0,0.3,250.0
581,synthetic_balanced_empirical_resample,70,4,case1,77,89077,2,0;4,0;4,1,1,1,8,18,0.011805555555555255,0.2607875148614554,1.8812282151624307,33.10000000000026,33.1,50.0,3.0,0.3,250.0
582,synthetic_balanced_empirical_resample,27,6,case1,29,89029,2,4;13,4;5,1,1,1,8,18,0.0114583333333332,0.2903549782855269,1.7309498516820714,34.40000000000018,34.4,50.0,3.0,0.3,250.0
583,synthetic_balanced_empirical_resample,29,7,case1,32,89032,2,1;18,1;2,1,0,0,8,17,0.011805555555555403,0.21547314459189665,1.7958364022661868,33.40000000000024,75.0,50.0,3.0,0.3,250.0
584,synthetic_balanced_empirical_resample,38,5,case1,42,89042,2,9;19,1;3,1,1,1,8,18,0.011805555555555477,0.29307585256457774,1.6061677520194202,33.10000000000026,33.1,50.0,3.0,0.3,250.0
585,synthetic_balanced_empirical_resample,63,8,case1,70,89070,2,15;17,7;1,1,1,1,8,18,0.014583333333333245,0.20660230147888264,1.6076165036368257,33.150000000000254,33.15,50.0,3.0,0.3,250.0
586,synthetic_balanced_empirical_resample,18,7,case1,18,89018,2,10;12,2;4,1,1,1,8,18,0.011805555555555403,0.3094811108555522,1.5203957943081818,35.00000000000015,35.0,50.0,3.0,0.3,250.0
587,synthetic_balanced_empirical_resample,70,5,case1,77,89077,2,0;4,0;4,1,1,1,8,18,0.011805555555555255,0.2607875148614554,1.8812282151624307,33.10000000000026,33.1,50.0,3.0,0.3,250.0
588,synthetic_balanced_empirical_resample,89,7,case1,97,89097,2,3;16,3;0,1,1,1,8,18,0.00902777777777771,0.2368999924352045,1.5162927571288045,33.10000000000026,33.1,50.0,3.0,0.3,250.0
589,synthetic_balanced_empirical_resample,63,9,case1,70,89070,2,15;17,7;1,1,1,1,8,18,0.014583333333333245,0.20660230147888264,1.6076165036368257,33.150000000000254,33.15,50.0,3.0,0.3,250.0
590,synthetic_balanced_empirical_resample,39,7,case1,43,89043,2,7;14,7;6,1,1,1,8,18,0.008333333333333156,0.2714070664990396,1.3863294723593231,33.10000000000026,33.1,50.0,3.0,0.3,250.0
591,synthetic_balanced_empirical_resample,47,7,case1,51,89051,2,2;11,2;3,1,1,1,8,18,0.009027777777777857,0.2212331162065017,1.7144826030477005,33.35000000000024,33.35,50.0,3.0,0.3,250.0
592,synthetic_balanced_empirical_resample,8,4,case1,8,89008,2,1;12,1;4,1,1,1,8,18,0.0114583333333332,0.28610148149120496,1.5318244215237664,34.25000000000019,34.25,50.0,3.0,0.3,250.0
593,synthetic_balanced_empirical_resample,40,5,case1,44,89044,2,6;10,6;2,1,1,1,8,18,0.01180555555555518,0.2679307424761045,1.6848076602507907,35.00000000000015,35.0,50.0,3.0,0.3,250.0
594,synthetic_balanced_empirical_resample,16,7,case1,16,89016,2,8;17,0;1,1,0,0,8,17,0.018055555555555124,0.20566435465468555,1.6984593986018575,33.150000000000254,75.0,50.0,3.0,0.3,250.0
595,synthetic_balanced_empirical_resample,3,7,case1,3,89003,2,4;15,4;7,1,1,1,8,18,0.0114583333333332,0.25593676605084714,1.6912486082110236,33.10000000000026,33.1,50.0,3.0,0.3,250.0
596,synthetic_balanced_empirical_resample,74,9,case1,81,89081,2,3;16,3;0,1,1,1,8,18,0.005902777777777665,0.33152198473044303,1.43058882000288,33.10000000000026,33.1,50.0,3.0,0.3,250.0
597,synthetic_balanced_empirical_resample,51,8,case1,56,89056,2,0;2,0;2,1,0,0,8,17,0.005902777777777812,0.24028314845048873,1.7402353639758736,33.35000000000024,75.0,50.0,3.0,0.3,250.0
598,synthetic_balanced_empirical_resample,53,7,case1,58,89058,2,6;16,6;0,1,1,1,8,18,0.011805555555555477,0.28492031325066125,1.5385890026382651,33.150000000000254,33.15,50.0,3.0,0.3,250.0
599,synthetic_balanced_empirical_resample,25,8,case1,27,89027,2,9;14,1;6,1,1,1,8,18,0.014583333333333023,0.2286781975764709,1.6592159362306687,33.10000000000026,33.1,50.0,3.0,0.3,250.0
600,synthetic_balanced_empirical_resample,54,5,case1,59,89059,2,13;14,5;6,1,1,1,8,18,0.0114583333333332,0.31319753190021615,1.470747481616238,34.550000000000175,34.550000000000004,50.0,3.0,0.3,250.0
601,synthetic_balanced_empirical_resample,86,6,case1,94,89094,2,7;18,7;2,1,1,1,8,18,0.00868055555555558,0.33822711134257205,1.5922602733703575,33.40000000000024,33.4,50.0,3.0,0.3,250.0
602,synthetic_balanced_empirical_resample,71,5,case1,78,89078,2,0;17,0;1,1,1,1,8,18,0.011805555555555255,0.2115047496921926,1.7587838338544537,33.150000000000254,33.15,50.0,3.0,0.3,250.0
603,synthetic_balanced_empirical_resample,26,7,case1,28,89028,2,3;5,3;5,1,1,1,8,18,0.008680555555555433,0.2524850726770209,1.664697271355655,34.80000000000016,34.800000000000004,50.0,3.0,0.3,250.0
604,synthetic_balanced_empirical_resample,64,7,case1,71,89071,2,6;15,6;7,1,1,1,8,18,0.008333333333333156,0.255204427025709,1.6988801831965166,33.10000000000026,33.1,50.0,3.0,0.3,250.0
605,synthetic_balanced_empirical_resample,10,7,case1,10,89010,2,7;19,7;3,1,1,1,8,18,0.011805555555555477,0.26688340720653303,1.4905559294734867,33.10000000000026,33.1,50.0,3.0,0.3,250.0
606,synthetic_balanced_empirical_resample,67,8,case1,74,89074,2,6;16,6;0,1,1,1,8,18,0.005555555555555388,0.2963329893109403,1.6533562028429047,33.10000000000026,33.1,50.0,3.0,0.3,250.0
607,synthetic_balanced_empirical_resample,56,7,case1,61,89061,2,1;9,1;1,1,1,1,8,18,0.0114583333333332,0.22580973478798044,1.623749428718651,33.150000000000254,33.15,50.0,3.0,0.3,250.0
608,synthetic_balanced_empirical_resample,89,8,case1,97,89097,2,3;16,3;0,1,1,1,8,18,0.00902777777777771,0.2368999924352045,1.5162927571288045,33.10000000000026,33.1,50.0,3.0,0.3,250.0
609,synthetic_balanced_empirical_resample,54,6,case1,59,89059,2,13;14,5;6,1,1,1,8,18,0.0114583333333332,0.31319753190021615,1.470747481616238,34.550000000000175,34.550000000000004,50.0,3.0,0.3,250.0
610,synthetic_balanced_empirical_resample,15,8,case1,15,89015,2,1;4,1;4,1,1,1,8,18,0.014583333333333023,0.18194690747653963,1.6073017997402594,33.150000000000254,33.15,50.0,3.0,0.3,250.0
611,synthetic_balanced_empirical_resample,89,9,case1,97,89097,2,3;16,3;0,1,1,1,8,18,0.00902777777777771,0.2368999924352045,1.5162927571288045,33.10000000000026,33.1,50.0,3.0,0.3,250.0
612,synthetic_balanced_empirical_resample,71,6,case1,78,89078,2,0;17,0;1,1,1,1,8,18,0.011805555555555255,0.2115047496921926,1.7587838338544537,33.150000000000254,33.15,50.0,3.0,0.3,250.0
613,synthetic_balanced_empirical_resample,75,7,case1,82,89082,2,16;17,0;1,1,1,1,8,18,0.008680555555555433,0.2720341581907876,1.6216809816284279,33.10000000000026,33.1,50.0,3.0,0.3,250.0
614,synthetic_balanced_empirical_resample,19,6,case1,19,89019,2,15;18,7;2,1,1,1,8,18,0.00868055555555558,0.23103119578273112,1.6843132836805483,33.40000000000024,33.4,50.0,3.0,0.3,250.0
615,synthetic_balanced_empirical_resample,48,6,case1,53,89053,2,1;3,1;3,1,1,1,8,18,0.008680555555555433,0.24795969697072165,1.6344830231031653,33.10000000000026,33.1,50.0,3.0,0.3,250.0
616,synthetic_balanced_empirical_resample,64,8,case1,71,89071,2,6;15,6;7,1,1,1,8,18,0.008333333333333156,0.255204427025709,1.6988801831965166,33.10000000000026,33.1,50.0,3.0,0.3,250.0
617,synthetic_balanced_empirical_resample,92,6,case1,100,89100,2,3;16,3;0,1,1,1,8,18,0.005902777777777665,0.3035387375066587,1.8764012984839247,33.10000000000026,33.1,50.0,3.0,0.3,250.0
618,synthetic_balanced_empirical_resample,35,7,case1,39,89039,2,9;10,1;2,1,1,1,8,18,0.011805555555555403,0.21579332390542275,1.6618758912921372,35.00000000000015,35.0,50.0,3.0,0.3,250.0
619,synthetic_balanced_empirical_resample,42,8,case1,46,89046,2,7;13,7;5,1,0,0,8,16,0.011805555555555477,0.2904393485930362,1.8667153398685044,34.60000000000017,75.0,50.0,3.0,0.3,250.0
620,synthetic_balanced_empirical_resample,36,7,case1,40,89040,2,7;16,7;0,1,1,1,8,18,0.008680555555555433,0.285397596794596,1.5018563331361945,33.10000000000026,33.1,50.0,3.0,0.3,250.0
621,synthetic_balanced_empirical_resample,56,8,case1,61,89061,2,1;9,1;1,1,1,1,8,18,0.0114583333333332,0.22580973478798044,1.623749428718651,33.150000000000254,33.15,50.0,3.0,0.3,250.0
622,synthetic_balanced_empirical_resample,39,8,case1,43,89043,2,7;14,7;6,1,1,1,8,18,0.008333333333333156,0.2714070664990396,1.3863294723593231,33.10000000000026,33.1,50.0,3.0,0.3,250.0
623,synthetic_balanced_empirical_resample,45,7,case1,49,89049,2,8;18,0;2,1,1,1,8,18,0.012152777777777457,0.2596344574280118,1.730093399338582,33.40000000000024,33.4,50.0,3.0,0.3,250.0
624,synthetic_balanced_empirical_resample,72,7,case1,79,89079,2,9;11,1;3,1,1,1,8,18,0.011805555555555477,0.2593805847892985,1.7722146825326954,33.150000000000254,33.15,50.0,3.0,0.3,250.0
625,synthetic_balanced_empirical_resample,24,5,case1,25,89025,2,2;4,2;4,1,1,1,8,18,0.00868055555555558,0.22562441242359416,1.7552225344295804,33.35000000000024,33.35,50.0,3.0,0.3,250.0
626,synthetic_balanced_empirical_resample,19,7,case1,19,89019,2,15;18,7;2,1,1,1,8,18,0.00868055555555558,0.23103119578273112,1.6843132836805483,33.40000000000024,33.4,50.0,3.0,0.3,250.0
627,synthetic_balanced_empirical_resample,66,6,case1,73,89073,2,4;9,4;1,1,1,1,8,18,0.014583333333333023,0.22760547468858364,1.706299628670782,33.150000000000254,33.15,50.0,3.0,0.3,250.0
628,synthetic_balanced_empirical_resample,73,10,case1,80,89080,2,1;4,1;4,1,1,1,8,18,0.014583333333333245,0.32771360296366014,1.6581558445969296,33.10000000000026,33.1,50.0,3.0,0.3,250.0
