reference_sample_id,data_status,source_E_co_time_s,source_E_n_g,source_E_miss_m,source_E_t_s,E_co_time_s,E_n_g,E_miss_m,E_t_s
370,synthetic_planning_reference,0.0458333333326664,0.0765480346383518,3.17135869964749,30.0,0.05193515889341618,0.08449472341503877,3.4337853840999317,31.8
371,synthetic_planning_reference,0.0633333333324117,0.0700877707675542,3.29039652531479,27.2,0.07103830349074075,0.077197109951629,3.5870420158120147,28.700000000000003
372,synthetic_planning_reference,0.068333333332339,0.0638616151524345,3.03059708157374,29.3,0.07644803774067022,0.06994858516739591,3.269297630728694,31.05
373,synthetic_planning_reference,0.0466666666659876,0.0877051849923707,2.85080242071977,28.6,0.05380079283789664,0.09607081531740087,3.066584690846866,30.35
374,synthetic_planning_reference,0.0499999999992724,0.0751932130146213,2.60666032553196,29.85,0.05646059090786233,0.08285107834420079,2.815687598450174,31.6
375,synthetic_planning_reference,0.0599999999991269,0.0757159359510891,3.37635596205211,29.5,0.06668479720658513,0.08375082675048638,3.654642183898423,31.3
376,synthetic_planning_reference,0.0466666666659876,0.0855390333704429,2.50751493897208,29.35,0.052760664879444245,0.09451976169865614,2.716307075537283,31.150000000000002
377,synthetic_planning_reference,0.0358333333328119,0.0517506225134481,3.05813026777765,26.85,0.04043000917972532,0.05768689483187194,3.2998516672749116,28.35
378,synthetic_planning_reference,0.0433333333327027,0.079687510763047,3.14872587161878,28.55,0.04944834843226557,0.08752053859301773,3.43180646097468,30.3
379,synthetic_planning_reference,0.0533333333325572,0.0631889734876177,3.14310690761182,29.85,0.059096404368862265,0.06944169088114503,3.397282043634222,31.650000000000002
380,synthetic_planning_reference,0.0466666666659876,0.0591401904085817,3.33629783464047,29.7,0.05208364871106174,0.06520437431168717,3.60013210877149,31.55
381,synthetic_planning_reference,0.0824999999987995,0.0825817442015842,3.2481027783945,28.6,0.0924820663422098,0.09144385427378647,3.531099065953284,30.3
382,synthetic_planning_reference,0.0366666666661331,0.0649440329227579,3.06127906586476,30.25,0.04174816351599886,0.07080077567111598,3.3154707048562098,32.15
383,synthetic_planning_reference,0.052499999999236,0.0626595082715299,3.02819238271366,30.1,0.05859529574032646,0.07004734347987628,3.2633963511611763,31.900000000000002
384,synthetic_planning_reference,0.0474999999993088,0.0510938639340349,2.8010451540776,29.35,0.053344168672041795,0.05673895484786326,3.0404132511599955,31.150000000000002
385,synthetic_planning_reference,0.0533333333325572,0.0793117425702738,2.78763734613135,28.5,0.058821457215741314,0.08709754453528175,3.0212545302042577,30.200000000000003
386,synthetic_planning_reference,0.0558333333325209,0.0678799750932088,2.74621204833542,29.0,0.06310572598264624,0.0747226706480351,2.9405954662367675,30.700000000000003
387,synthetic_planning_reference,0.0591666666658057,0.0711448740154584,2.9535926007945,29.65,0.06660140915019182,0.07872331848242545,3.190439584918524,31.450000000000003
388,synthetic_planning_reference,0.0624999999990905,0.0570004392877817,3.11588836621158,30.35,0.06917413603734959,0.06262528559679253,3.375857016878967,32.2
389,synthetic_planning_reference,0.0708333333323026,0.0847973799540569,2.8123100483731,29.45,0.07888242806605422,0.09313690548061344,3.032651636437596,31.25
390,synthetic_planning_reference,0.0499999999992724,0.063223679327397,2.95956560768776,29.95,0.05525288920466468,0.069691704160046,3.1763407167564086,31.75
391,synthetic_planning_reference,0.04833333333263,0.0780188907128638,2.97847471061266,29.45,0.05469044754009286,0.0858073467620808,3.2228083689923,31.200000000000003
392,synthetic_planning_reference,0.0566666666658421,0.0809167713928571,2.72943612612538,28.6,0.06355106661751703,0.0897470930236593,2.926959792868042,30.3
393,synthetic_planning_reference,0.0608333333324481,0.0935460086680427,3.55027414749203,28.9,0.06724117053813343,0.10336016607261136,3.851880389192427,30.650000000000002
394,synthetic_planning_reference,0.0558333333325209,0.0680169092217471,3.39172119842876,29.4,0.06228388522596122,0.0748996010779489,3.679450421033743,31.200000000000003
395,synthetic_planning_reference,0.0366666666661331,0.0762095200759554,3.46459859090433,28.55,0.041369925673578244,0.08384472748101117,3.728941350922135,30.25
396,synthetic_planning_reference,0.0499999999992724,0.0747519039556189,3.11539905274522,28.45,0.05698486155643953,0.08228569534318873,3.3699776814693942,30.1
397,synthetic_planning_reference,0.0474999999993088,0.0774484379095401,2.93945531993559,28.55,0.05249377008404743,0.08606928100737656,3.165631048021017,30.200000000000003
398,synthetic_planning_reference,0.0474999999993088,0.0720571178175614,2.7242740460248,29.6,0.05321074185311798,0.07883704635944139,2.9497450645952323,31.3
399,synthetic_planning_reference,0.0358333333328119,0.0596900589859974,2.84744267184554,29.2,0.039596590997134425,0.06541254679190395,3.091596466225048,30.950000000000003
400,synthetic_planning_reference,0.0708333333323026,0.0671526523889796,2.87267478459783,29.7,0.07918359843885868,0.07342814562400075,3.101191791161583,31.5
401,synthetic_planning_reference,0.0583333333324845,0.0775829577605875,2.85249404526778,29.45,0.06341961425010043,0.08468589791555738,3.093996433387608,31.25
402,synthetic_planning_reference,0.0399999999994179,0.0755387931780031,3.06940070288782,28.0,0.04468823189193388,0.08382036946546259,3.31585358956078,29.650000000000002
403,synthetic_planning_reference,0.0508333333325936,0.0689646930653195,3.20139791259957,30.1,0.056955596919493166,0.07646190381080137,3.4820573209126278,31.900000000000002
404,synthetic_planning_reference,0.0566666666658421,0.0742053978003409,2.93130239361339,28.6,0.06363662577449564,0.08157234410548367,3.181811990290413,30.35
405,synthetic_planning_reference,0.0433333333327027,0.0669165482748048,2.93306967120977,29.3,0.04905637868910531,0.07377309419875398,3.1551752794763916,31.150000000000002
406,synthetic_planning_reference,0.0533333333325572,0.0761756391285709,2.78626607368647,27.55,0.059654022644502064,0.08389650553410719,3.0127561797714475,29.1
407,synthetic_planning_reference,0.0416666666660603,0.0612428264859255,3.14790247890192,28.85,0.046852787573381155,0.06660708986414186,3.4078543822855267,30.55
408,synthetic_planning_reference,0.0491666666659512,0.078883736837531,3.17909688265887,28.05,0.05478626150682003,0.0868098452318589,3.4415011567626625,29.75
409,synthetic_planning_reference,0.04833333333263,0.0609252960737059,2.70822219439483,29.45,0.054130789015190736,0.06669940484280455,2.9513660427805877,31.150000000000002
410,synthetic_planning_reference,0.0383333333327755,0.0524268231563072,2.83065750068128,28.2,0.04313320101811792,0.05779125871718476,3.0527699601844662,29.85
411,synthetic_planning_reference,0.0499999999992724,0.0883467947997119,2.71392670039454,29.25,0.05611603267907828,0.09700287511596935,2.9374865199697666,31.05
412,synthetic_planning_reference,0.0574999999991633,0.0570151232720232,3.16198035733889,28.25,0.06435526114924278,0.06253383257359713,3.4222629520174808,30.0
413,synthetic_planning_reference,0.0416666666660603,0.078340330649008,2.91852098678198,29.3,0.046494010607986344,0.08594866587554122,3.144672638758731,31.150000000000002
414,synthetic_planning_reference,0.0533333333325572,0.0876091757368445,2.91049906401152,29.35,0.05943052914659512,0.09682855067916368,3.1358327909823434,31.1
415,synthetic_planning_reference,0.0699999999989814,0.0915763465590741,3.12101829399355,26.85,0.07860339358776489,0.10140378555299913,3.3870851516235856,28.450000000000003
416,synthetic_planning_reference,0.052499999999236,0.0871315007826556,3.29044178643142,29.75,0.05964873332690142,0.09634557843740096,3.55121969204815,31.6
417,synthetic_planning_reference,0.0366666666661331,0.0681923802974514,2.81421186997291,26.35,0.04138185370671685,0.07571216600094091,3.0314088753509383,27.950000000000003
418,synthetic_planning_reference,0.052499999999236,0.0758418305450793,3.10365332109257,29.5,0.05842014111384959,0.08313180900565208,3.3569235362499374,31.3
419,synthetic_planning_reference,0.0674999999990177,0.0832022612091803,3.00586670568244,29.25,0.07537066562165898,0.09162488183517048,3.2391953755150853,30.950000000000003
420,synthetic_planning_reference,0.0466666666659876,0.0601839469904175,3.2450589236001,29.7,0.051557046189220676,0.06693076792228234,3.526833639718887,31.450000000000003
421,synthetic_planning_reference,0.0774999999988722,0.0716128462130629,3.12381684561888,29.5,0.08670744459158726,0.07832731197671398,3.362266892845267,31.400000000000002
422,synthetic_planning_reference,0.0416666666660603,0.0826255034954771,3.14553852044441,30.05,0.04667452618463208,0.09128279680360153,3.391475451525897,31.8
423,synthetic_planning_reference,0.0374999999994543,0.0580329118985256,2.98741523708401,27.85,0.042662593670195335,0.06435091251577087,3.243027045429943,29.5
424,synthetic_planning_reference,0.0499999999992724,0.0769744103169468,2.90601684525178,28.85,0.05591954293059257,0.08480065173987228,3.147129749818818,30.5
425,synthetic_planning_reference,0.0374999999994543,0.0621665095925727,2.78109218002696,29.5,0.04271772203136227,0.06918556065614942,2.968955723035953,31.25
426,synthetic_planning_reference,0.0366666666661331,0.0616661116373131,2.92495661220348,28.6,0.04125365161135061,0.06817601819208254,3.143370000524893,30.3
427,synthetic_planning_reference,0.0449999999993452,0.0567400316241435,2.92090675904798,30.15,0.050669280089945305,0.06297497727091009,3.1635266798887556,31.950000000000003
428,synthetic_planning_reference,0.0574999999991633,0.0562289099479694,2.77718071441193,28.65,0.06487608532407602,0.061316065816220525,2.99915367304345,30.400000000000002
429,synthetic_planning_reference,0.044166666666024,0.0699183097257277,3.02375541341002,28.3,0.049718660319400185,0.07719233354437174,3.290990615915168,30.0
430,synthetic_planning_reference,0.0691666666656602,0.0594314318653017,2.6140153027944,29.7,0.0768340500064883,0.06459004833531795,2.823749207875507,31.450000000000003
431,synthetic_planning_reference,0.0558333333325209,0.0691325989365594,2.84151094775186,29.45,0.06171908938718325,0.0766584365649292,3.0664612890836596,31.25
432,synthetic_planning_reference,0.0741666666655874,0.0975775614745335,3.17095762738491,29.0,0.08368050030320932,0.10725101554318937,3.4523934497265407,30.75
433,synthetic_planning_reference,0.0349999999994907,0.061533868828919,2.68348277945266,28.05,0.03965710257053255,0.06840814092966628,2.8928204564529256,29.75
434,synthetic_planning_reference,0.0341666666661695,0.0767305657913108,3.31429541969245,28.55,0.03926604208339444,0.08463834169523135,3.569692311799821,30.25
435,synthetic_planning_reference,0.0583333333324845,0.058873312548626,3.49526422553697,29.4,0.06554070804678007,0.06661871666403059,3.7692963003484694,31.200000000000003
436,synthetic_planning_reference,0.0433333333327027,0.0840933951901024,3.50995934458724,29.05,0.047700631428892026,0.0920665095185674,3.8004299583873076,30.8
437,synthetic_planning_reference,0.0424999999993815,0.0620586472014305,3.23283647494499,28.65,0.048182570028391894,0.06831394330615619,3.5077302453228123,30.400000000000002
438,synthetic_planning_reference,0.0383333333327755,0.0677024295759637,2.9776600828425,28.5,0.0426902583322426,0.07433626186658433,3.1945784858503607,30.150000000000002
439,synthetic_planning_reference,0.0616666666657693,0.0815547415190547,3.26218549854236,29.95,0.06910673368577694,0.08977550180466075,3.52297881812534,31.75
440,synthetic_planning_reference,0.0574999999991633,0.0815178991508567,3.13906230365786,30.1,0.06428713980127519,0.09001137379048811,3.387855027897712,31.950000000000003
441,synthetic_planning_reference,0.044166666666024,0.0817196517599734,3.15980519309481,28.9,0.049744776982250556,0.0902036290862403,3.4386858490720877,30.650000000000002
442,synthetic_planning_reference,0.0449999999993452,0.0951143460877263,2.94625613294573,29.0,0.05055335854451983,0.1045183047972502,3.1762747174656116,30.8
443,synthetic_planning_reference,0.0449999999993452,0.0798888874396252,3.00903640200683,28.95,0.050547803270783405,0.0881618950887835,3.2663501491086975,30.650000000000002
444,synthetic_planning_reference,0.0666666666656965,0.0704702342623856,3.37221630645663,29.4,0.07475609393654908,0.07684217227000617,3.6504595086851204,31.200000000000003
445,synthetic_planning_reference,0.0508333333325936,0.074225478284997,2.25083753512971,29.45,0.05603265495790489,0.08170359555129443,2.4110107870146273,31.25
446,synthetic_planning_reference,0.0574999999991633,0.0657616889250295,3.2407166115356,28.95,0.06477773948931216,0.07197338384521555,3.5066714139108988,30.650000000000002
447,synthetic_planning_reference,0.0616666666657693,0.0761739476497935,2.6192297258744,28.35,0.06930944441375558,0.08327121782377649,2.8304374414997904,30.05
448,synthetic_planning_reference,0.0508333333325936,0.0743502721779995,2.9432024824752,27.05,0.057735661047362004,0.08155101367080339,3.205366269908495,28.6
449,synthetic_planning_reference,0.0566666666658421,0.0609727200985091,3.26988960582279,29.55,0.0638970446927867,0.06636253912668222,3.5382346714249575,31.35
450,synthetic_planning_reference,0.0466666666659876,0.0886244155182123,3.20199916081923,29.7,0.05323557864575011,0.09662982978016177,3.431290443594698,31.55
451,synthetic_planning_reference,0.0599999999991269,0.0772763283570742,3.22205185680582,29.8,0.06650733857752598,0.0851479767111218,3.487938769188361,31.6
452,synthetic_planning_reference,0.0624999999990905,0.086250125530261,3.03222305110586,28.9,0.07043792129519788,0.0940525917680574,3.2755510099502807,30.700000000000003
453,synthetic_planning_reference,0.0258333333329574,0.0557523680094842,2.8016531529921,29.0,0.028881732609595784,0.0613263557383241,3.0173999047336224,30.75
454,synthetic_planning_reference,0.0549999999991996,0.0582020260901463,3.17081062849746,28.9,0.062399689985768315,0.06410766870626984,3.4334020143431294,30.650000000000002
455,synthetic_planning_reference,0.0583333333324845,0.0742454154211617,2.70720815330072,28.9,0.06427088055212184,0.08167230690623604,2.8998833604834466,30.650000000000002
456,synthetic_planning_reference,0.0408333333327391,0.0698440742848606,3.05468872341571,28.55,0.04562947253304276,0.07634731440459676,3.304415505231316,30.25
457,synthetic_planning_reference,0.0266666666662786,0.0640988971806098,2.81774135817634,29.3,0.029979777755526817,0.07132803965449457,3.0338745354909946,31.05
458,synthetic_planning_reference,0.0783333333321934,0.079309761496069,3.19246327035166,29.35,0.08726459310043312,0.08674946837856774,3.4667173045465254,31.150000000000002
459,synthetic_planning_reference,0.052499999999236,0.0688423661094339,3.18640954430907,28.25,0.05916215794510249,0.07532590372556741,3.4294720553195233,29.950000000000003
460,synthetic_planning_reference,0.0508333333325936,0.0794754467226788,3.14642057665332,28.2,0.05689019135203076,0.08662843574310734,3.4002615453222527,29.950000000000003
461,synthetic_planning_reference,0.0641666666657329,0.0655377769187685,3.0063528988752,29.7,0.07163942714217124,0.07192873590461253,3.236302863665015,31.55
462,synthetic_planning_reference,0.0516666666659148,0.0854068307210404,3.22227825639784,27.75,0.05698049438087354,0.09454062972192352,3.4951516532611597,29.35
463,synthetic_planning_reference,0.0516666666659148,0.0740356262183144,3.21697676251272,29.9,0.057922474563392674,0.08072159061902985,3.4982044607653955,31.650000000000002
464,synthetic_planning_reference,0.0316666666662059,0.0496643373505601,3.26744866812941,29.65,0.03596624868492936,0.05475009144360932,3.528468660867013,31.400000000000002
465,synthetic_planning_reference,0.0733333333322662,0.0896279809464577,3.29106786827874,29.45,0.08060457898506963,0.09849607692468837,3.5709017493750896,31.3
466,synthetic_planning_reference,0.0474999999993088,0.0707436693054458,3.24775869084731,29.4,0.05384150184767282,0.07700496491230398,3.5081850976588584,31.200000000000003
467,synthetic_planning_reference,0.0449999999993452,0.0730609111669216,2.63167339139452,29.1,0.05010908437027415,0.08051767319661565,2.8175515468859875,30.8
468,synthetic_planning_reference,0.0491666666659512,0.0886988074886939,2.94770418957059,28.6,0.05533616263275104,0.09692036935549649,3.1904062597951732,30.200000000000003
469,synthetic_planning_reference,0.0583333333324845,0.0607095410841034,3.11625854781944,29.15,0.0658118219741617,0.06622214225852409,3.369856563632934,30.900000000000002
470,synthetic_planning_reference,0.0716666666656238,0.0697393462928545,2.71891821430011,28.5,0.08099624938870968,0.0769085649324031,2.9123710571076264,30.25
471,synthetic_planning_reference,0.0733333333322662,0.0744313768970162,3.53356803444233,30.4,0.08121040545539389,0.08197765840048685,3.8274357939989363,32.25
472,synthetic_planning_reference,0.04833333333263,0.0822859436773674,3.13604905639624,28.75,0.055117337566889614,0.09121004104482566,3.388239480812241,30.5
473,synthetic_planning_reference,0.0574999999991633,0.0821480045904538,2.58470760642503,27.75,0.0630866159787119,0.09002233330656284,2.798181851923332,29.400000000000002
474,synthetic_planning_reference,0.0349999999994907,0.0572215823382235,3.08143650166773,27.75,0.039300256476954384,0.06207187080156724,3.3117123558403834,29.3
475,synthetic_planning_reference,0.0508333333325936,0.0794832798459883,2.91384796535747,29.35,0.05639255130813432,0.0866282509553746,3.123935035624978,31.1
476,synthetic_planning_reference,0.0583333333324845,0.086070890329309,3.21384333666454,29.1,0.0655842463830742,0.09397187998014166,3.4951053206397917,30.85
477,synthetic_planning_reference,0.0383333333327755,0.0844794432304868,2.63290758578559,28.9,0.04282200771462829,0.09311808410697527,2.8220699705851255,30.6
478,synthetic_planning_reference,0.072499999998945,0.062077853011177,3.05705806644386,28.9,0.07989452666294748,0.0674840706622935,3.2704083529851826,30.6
479,synthetic_planning_reference,0.0358333333328119,0.076667107245817,3.29504867175672,29.7,0.04024450481476575,0.08527594002692136,3.5628577242314945,31.5
480,synthetic_planning_reference,0.0399999999994179,0.0684399123375477,2.87208638825251,28.55,0.044734819861936705,0.07537430586979434,3.0946213906371005,30.150000000000002
481,synthetic_planning_reference,0.0458333333326664,0.0421689622893957,2.74546472516583,29.55,0.05192716751383129,0.04594526793924609,2.951013863061782,31.3
482,synthetic_planning_reference,0.0491666666659512,0.0765529645285141,3.03839398727283,28.35,0.05504975120444073,0.08406324356507948,3.298986209170169,30.1
483,synthetic_planning_reference,0.0316666666662059,0.0662601360045809,2.82111070345068,28.95,0.03524861966392996,0.0734132957942332,3.0293245631235104,30.6
484,synthetic_planning_reference,0.052499999999236,0.0811477507201843,3.26239889651056,29.65,0.05848169031982206,0.088004243376596,3.543320824055921,31.5
485,synthetic_planning_reference,0.0616666666657693,0.0753412580376589,3.14613718341934,27.8,0.0674087051518777,0.08243151905129611,3.4171512096117884,29.35
486,synthetic_planning_reference,0.0416666666660603,0.0677125964943014,2.98554562059859,27.15,0.04640083781984394,0.07537676737814193,3.2012813886122475,28.8
487,synthetic_planning_reference,0.0191666666663878,0.0353751514261434,2.81939259263278,28.95,0.02171428481602063,0.038580038744358426,3.057103877631217,30.75
488,synthetic_planning_reference,0.0416666666660603,0.0612214953073165,2.5607920166544,29.95,0.04748496003800871,0.06773030962508512,2.735052873186256,31.8
489,synthetic_planning_reference,0.0491666666659512,0.0717876758480312,3.680815637199,29.8,0.05507817898404263,0.0785771738803816,3.9837104833105816,31.6
490,synthetic_planning_reference,0.0416666666660603,0.068985247923602,3.22472671833434,27.0,0.04694122211250932,0.0759636335558199,3.4865924362539427,28.650000000000002
491,synthetic_planning_reference,0.0666666666656965,0.0755297377175307,3.16182799135447,29.45,0.07432483090686241,0.08370816133070007,3.427286636200924,31.200000000000003
492,synthetic_planning_reference,0.0466666666659876,0.0739027138181037,2.85423827919121,28.35,0.05288950177897071,0.08158502638067527,3.060099755675764,30.0
493,synthetic_planning_reference,0.0649999999990541,0.0619552831884153,3.15603433280448,27.45,0.07216549420091006,0.06840943310753685,3.4011927806912814,29.05
494,synthetic_planning_reference,0.0616666666657693,0.0831570895924318,3.26790581720854,30.05,0.06876276403149272,0.09163096144771908,3.5528731956408865,31.85
495,synthetic_planning_reference,0.0399999999994179,0.0714237492273818,2.82597732756982,29.2,0.044379769258240526,0.0792717494788746,3.0568253090995197,30.900000000000002
496,synthetic_planning_reference,0.0374999999994543,0.061841171801451,2.90135265542304,29.65,0.04304913453777019,0.06771580963022711,3.130325537743649,31.400000000000002
497,synthetic_planning_reference,0.0558333333325209,0.075625766586763,2.9751767151032,28.7,0.06218605993240834,0.08332449350691001,3.1985421773896765,30.35
498,synthetic_planning_reference,0.0366666666661331,0.0564964103072413,2.76224788782686,28.35,0.040994166730827064,0.06210236178272916,2.9797111148035067,30.05
499,synthetic_planning_reference,0.0516666666659148,0.0576681289642815,3.04860234314205,28.85,0.058427098242542205,0.06392066989732452,3.286172224990489,30.55
500,synthetic_planning_reference,0.0474999999993088,0.0751042356364705,3.48039803379069,26.6,0.05337650425577932,0.08331860793663819,3.7811783890205,28.1
501,synthetic_planning_reference,0.052499999999236,0.0779019699898571,3.16648527353265,29.0,0.058882351951646004,0.0852343205964367,3.4126717586946893,30.75
502,synthetic_planning_reference,0.0508333333325936,0.083998881028255,2.92535233506826,29.3,0.057094689193374785,0.09143771194070856,3.155026696032331,31.0
503,synthetic_planning_reference,0.0558333333325209,0.0791969486633314,2.81036080465365,29.65,0.062222945467968346,0.08798993876800121,3.023867259095578,31.450000000000003
504,synthetic_planning_reference,0.0424999999993815,0.0659680958844254,2.50705170863728,28.55,0.047170656565172386,0.07149449103344273,2.7022204762125375,30.3
505,synthetic_planning_reference,0.0449999999993452,0.0687104882043464,2.9214472474379,28.75,0.05051565059151843,0.07587307932101461,3.157198012967804,30.450000000000003
506,synthetic_planning_reference,0.0458333333326664,0.0694785493968538,3.42093532974654,26.85,0.051669672020286835,0.07639417904846972,3.7037323516145446,28.3
507,synthetic_planning_reference,0.0399999999994179,0.0619228090357534,3.4643370749712,29.3,0.045238712103742994,0.06744655376435567,3.759289650918838,31.05
508,synthetic_planning_reference,0.0599999999991269,0.0689811754402875,2.94494654528738,27.45,0.06716938160596947,0.07634027234538994,3.1724742835724618,29.05
509,synthetic_planning_reference,0.0391666666660967,0.0674729121669571,3.2046155920183,29.1,0.044040088176822735,0.07506607940152636,3.459804352524396,30.85
510,synthetic_planning_reference,0.0541666666658784,0.0630961329553898,2.90459088341685,29.55,0.06141120836247408,0.06950070647057763,3.121079778980628,31.400000000000002
511,synthetic_planning_reference,0.0641666666657329,0.0819500365298862,2.5257317910527,30.15,0.07158499187604968,0.0892743368363906,2.717209261889334,32.0
512,synthetic_planning_reference,0.052499999999236,0.0665441784389034,3.24028996052553,28.25,0.059768265137882345,0.07295836706475832,3.518124969001501,29.85
513,synthetic_planning_reference,0.0558333333325209,0.0889216567161552,3.47134661572881,27.45,0.06273123088102461,0.09762564468817812,3.765619987720375,29.05
514,synthetic_planning_reference,0.0299999999995634,0.0698786865007098,3.24823023646346,28.4,0.03334343634663564,0.07737757003927247,3.5395382941996174,30.150000000000002
515,synthetic_planning_reference,0.0433333333327027,0.0658189033215321,2.96462393509772,27.35,0.04894815622739674,0.07228376804877307,3.1960278357055523,28.950000000000003
516,synthetic_planning_reference,0.0358333333328119,0.0682680786392995,3.16029858777937,29.8,0.04065773794211061,0.07450298085547791,3.442785966048062,31.6
517,synthetic_planning_reference,0.0324999999995271,0.075031893817391,3.08752851474413,28.8,0.03693864947214803,0.08234039572986232,3.3368023026674254,30.5
518,synthetic_planning_reference,0.0691666666656602,0.0813673835850805,2.88966629393152,29.35,0.07691073839706206,0.08927744730107134,3.1103483098857625,31.1
519,synthetic_planning_reference,0.0416666666660603,0.0934427648079425,2.96498114822903,27.75,0.04632477438342305,0.10340820307976482,3.196764380913332,29.400000000000002
520,synthetic_planning_reference,0.052499999999236,0.0686348808317236,2.54153879371118,26.7,0.05901831920323019,0.07517240322449284,2.7321860508088194,28.3
521,synthetic_planning_reference,0.0399999999994179,0.0573508824078558,2.73129484723837,29.15,0.04589814896107787,0.06301360068240905,2.946384249630916,30.85
522,synthetic_planning_reference,0.0716666666656238,0.0734107160341762,2.9926781043497,29.15,0.07996031744405273,0.08051548645075335,3.2252919407382157,30.950000000000003
523,synthetic_planning_reference,0.0583333333324845,0.0898348371479518,2.93515399592804,28.7,0.06551680571990788,0.0987476752115733,3.1694898039104427,30.400000000000002
524,synthetic_planning_reference,0.0499999999992724,0.0769642479305096,2.93321311842579,28.55,0.056024635503704734,0.08468747754597376,3.1772584689985064,30.3
525,synthetic_planning_reference,0.0341666666661695,0.0621381018137029,2.5923839672691,29.5,0.03753636505729653,0.06817435812560474,2.7933216430945342,31.25
526,synthetic_planning_reference,0.0666666666656965,0.0758263990095766,3.64246829091147,28.55,0.07561021644720914,0.08366641489305221,3.9790098593313514,30.35
527,synthetic_planning_reference,0.052499999999236,0.0849528326928469,2.68710956160883,29.6,0.059335922223519855,0.09404931827270256,2.876444010988583,31.400000000000002
528,synthetic_planning_reference,0.0424999999993815,0.0761363467107588,3.83651080684731,29.7,0.04745043095987696,0.0850257116024337,4.162696874454597,31.5
529,synthetic_planning_reference,0.04833333333263,0.0754532355847998,3.0585820828272,30.0,0.05436689100739647,0.08288725482022243,3.318575771837075,31.85
530,synthetic_planning_reference,0.0466666666659876,0.0751721830741947,2.89870702499376,26.6,0.05303480368260055,0.08216812974188062,3.1248895656147484,28.150000000000002
531,synthetic_planning_reference,0.0333333333328483,0.0749420336914361,2.60977321725427,26.8,0.03729604906807468,0.08271336716096728,2.8153083613727587,28.35
532,synthetic_planning_reference,0.0491666666659512,0.0681663381263375,3.31958331425092,27.3,0.05539327775196556,0.07555380394195695,3.6015428403507275,28.85
533,synthetic_planning_reference,0.0674999999990177,0.079538295034338,2.87798819128587,29.1,0.07587063298990261,0.08752925393568207,3.0902617351688106,30.8
534,synthetic_planning_reference,0.0566666666658421,0.0779154204212698,3.14908442651385,28.5,0.06315121318997277,0.0853453163693287,3.410486114721488,30.200000000000003
535,synthetic_planning_reference,0.0591666666658057,0.0797960429593852,2.86435101487858,29.25,0.06600239281125682,0.08743820064907516,3.0808574779473807,30.900000000000002
536,synthetic_planning_reference,0.0533333333325572,0.0683207400862717,3.12790809296685,28.4,0.05992973471121489,0.07522069848577895,3.387205534107838,30.05
537,synthetic_planning_reference,0.0383333333327755,0.0708792760506448,2.48973710595807,25.65,0.04444530584003996,0.07717769059227163,2.699918266868751,27.150000000000002
538,synthetic_planning_reference,0.0674999999990177,0.0808474194736652,2.92809312466984,29.25,0.07501313296546258,0.08934322330993795,3.1580694371304614,30.950000000000003
539,synthetic_planning_reference,0.0591666666658057,0.0629708889142158,3.2268354758682,28.9,0.06609763062821691,0.0701778918357903,3.4824363826958145,30.650000000000002
540,synthetic_planning_reference,0.0416666666660603,0.075117769894732,2.96505028511238,29.2,0.046760045912234906,0.08310882189724425,3.2051369771674842,30.950000000000003
541,synthetic_planning_reference,0.0416666666660603,0.0726546520064636,3.0989651455209,27.75,0.04720581620384661,0.07914442580216287,3.3231910672399887,29.400000000000002
542,synthetic_planning_reference,0.0624999999990905,0.0859845469009245,3.57704479739678,28.5,0.06978178958594133,0.09356566879813238,3.885578655848475,30.25
543,synthetic_planning_reference,0.0499999999992724,0.0704533042184346,3.07038239468406,29.65,0.05650571251695039,0.07816412233588309,3.290682838168437,31.400000000000002
544,synthetic_planning_reference,0.0399999999994179,0.0667370385296805,2.83124505988369,30.25,0.043895195237045985,0.07379874444835392,3.0608429457826043,32.050000000000004
545,synthetic_planning_reference,0.0649999999990541,0.0822131693427896,2.96586819380389,28.45,0.07298002510557629,0.09047742042374503,3.2164213101077697,30.200000000000003
546,synthetic_planning_reference,0.0666666666656965,0.0809301281140525,3.07285746177329,28.6,0.07566079813386888,0.0884276299961383,3.3088415328203826,30.35
547,synthetic_planning_reference,0.0399999999994179,0.0739819839872739,3.2840543946885,29.3,0.04326439389181131,0.08139043810016473,3.5240847111679727,31.1
548,synthetic_planning_reference,0.028333333332921,0.0625315388665492,2.8852510671311,29.75,0.03255938460969261,0.06854834152230516,3.1260173354655,31.6
549,synthetic_planning_reference,0.0316666666662059,0.0577788861955158,3.13466632794522,28.75,0.03551133918998911,0.06328119456466162,3.353663754921699,30.5
550,synthetic_planning_reference,0.0758333333322298,0.07847171843959,2.61694242317036,28.6,0.0846834226728419,0.08715369153434656,2.8413080204838796,30.25
551,synthetic_planning_reference,0.0308333333328846,0.0695018579480685,2.69765987894892,28.85,0.03487582145304928,0.07668039489483919,2.938996890007829,30.6
552,synthetic_planning_reference,0.0391666666660967,0.0624827427044025,3.32797513211823,27.8,0.04431853518838506,0.06977147842728156,3.621551558415756,29.400000000000002
553,synthetic_planning_reference,0.0583333333324845,0.0667918180935056,2.8079380612247,29.75,0.0647266960891228,0.07376802016126716,3.0096620495733384,31.650000000000002
554,synthetic_planning_reference,0.0649999999990541,0.0745540098313806,3.12870941413698,29.8,0.07218967705339953,0.08155468050677095,3.36322509483336,31.55
